epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
87,67947,0.35036000796377886,0.0023161903996778968,0.0590354090058048,97.99154479433419,99.98036871798976,0.9798473248732743,2.008455205665811,0.019631282010237783,0.008229296678190778,0.003408599051700276,0.17867840741425753,95.37,99.86,0.955504824183883,4.6299999999999955,0.14000000000000057
88,68728,0.35033704559873224,0.002294002818694951,0.056463176243856224,98.06831936219591,99.98255691821383,0.9807436482785106,1.9316806378040923,0.017443081786169046,0.007741830910846686,0.002988733303774694,0.17921523040533066,95.45,99.85,0.9561082822273888,4.549999999999997,0.15000000000000568
89,69509,0.3505843610678073,0.002474074479712414,0.05537856177268276,98.11433408690782,99.98161911811779,0.9814767718463676,1.8856659130921827,0.018380881882208655,0.008186088246145065,0.0026804155604854512,0.18252391388267278,95.57,99.83,0.9582383057040698,4.430000000000007,0.1700000000000017
90,70290,0.3506402456500924,0.002530202670225566,0.053876253057190154,98.1504706506082,99.98324463828425,0.981675729531399,1.8495293493918012,0.016755361715752315,0.00802175254578803,0.0028723227749964234,0.18037909904271365,95.54,99.87,0.9555970578279889,4.459999999999994,0.12999999999999545
91,71071,0.3508186312857419,0.0027235567798687766,0.052610880042999866,98.19179637483995,99.9844325184059,0.9824468969262921,1.808203625160047,0.015567481594104038,0.007947150309374379,0.0031864202705917844,0.18365495162010192,95.47,99.87,0.9564584329708395,4.530000000000001,0.12999999999999545
92,71852,0.35026762610666273,0.0022043418640058567,0.05107568583371316,98.2481269006082,99.9878085987516,0.9827350343443382,1.7518730993918012,0.012191401248401235,0.007923941703359033,0.002756012473136756,0.1830850919395685,95.4,99.86,0.9549445560064039,4.599999999999994,0.14000000000000057
93,72633,0.35072490225680814,0.002585635753050351,0.050597615799987054,98.26907110275287,99.98555787852112,0.9828570481749161,1.730928897247125,0.014442121478879244,0.008236579834275944,0.0027048997818284732,0.18180565002709628,95.51,99.87,0.9562073404716419,4.489999999999995,0.12999999999999545
94,73414,0.3500863498365375,0.0019914572736517873,0.04951373545426718,98.30739586667734,99.98499519846351,0.9830031855723739,1.6926041333226607,0.015004801536491641,0.0079112584423867,0.0028409988257535705,0.18651641989350318,95.55,99.85,0.9559148244340566,4.450000000000003,0.15000000000000568
95,74195,0.35054955531326665,0.0024139322483585374,0.048644923811322904,98.32871518886043,99.98737095870679,0.983657085202124,1.6712848111395715,0.012629041293209298,0.007978011088766111,0.0028808451002570474,0.18211928322613238,95.61,99.83,0.9589322079921673,4.390000000000001,0.1700000000000017
96,74976,0.35078726443682684,0.0027460609294388265,0.047802413557387805,98.36797775288092,99.9846825984315,0.9838579322295885,1.6320222471190817,0.01531740156849537,0.008204830679923865,0.0031309704871693993,0.18606846022009849,95.62,99.83,0.9581811504963953,4.3799999999999955,0.1700000000000017
97,75757,0.3506382103918762,0.002694577474752858,0.046949697877834914,98.39404859555057,99.98755851872599,0.9841191204308318,1.6059514044494279,0.012441481274009902,0.00805371126551537,0.0031405725296895217,0.1849853922098875,95.53,99.84,0.956586857643555,4.469999999999999,0.1599999999999966
98,76538,0.3504049545976783,0.0023666991161781143,0.04664883555703714,98.40055067621638,99.98687079865557,0.9841297804370528,1.5994493237836167,0.013129201344426633,0.007845491360706888,0.002841454402656312,0.1842855085581541,95.46,99.84,0.9570922657581384,4.540000000000006,0.1599999999999966
99,77319,0.3502295038611574,0.002250178370066703,0.04606195310042472,98.41768115797055,99.98849631882203,0.9844328350235463,1.5823188420294514,0.011503681177970293,0.007987069476182294,0.0028152131730583823,0.19027559567391872,95.54,99.86,0.9575641131673136,4.459999999999994,0.14000000000000057
